%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1485999158162207254,1.13406777382,0.0,0.0,0.0,0.0,0.455287342072
1485999158166046213,1.13406777382,0.0,0.0,0.0,0.0,0.435482053757
1485999158169801733,1.13406777382,0.0,0.0,0.0,0.0,0.405803403854
1485999158173985640,1.13406777382,0.0,0.0,0.0,0.0,0.356319465637
1485999158177870796,1.13406777382,0.0,0.0,0.0,0.0,0.316738185883
1485999158181551942,1.13406777382,0.0,0.0,0.0,0.0,0.30683552742
1485999158185686160,1.13406777382,0.0,0.0,0.0,0.0,0.257351617813
1485999158189908608,1.13406777382,0.0,0.0,0.0,0.0,0.188062376976
1485999158193660744,1.13406777382,0.0,0.0,0.0,0.0,0.138578453064
1485999158197523869,1.13406777382,0.0,0.0,0.0,0.0,0.069289226532
1485999158201458869,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999158321673556,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999158341557046,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999158369604806,1.23715937138,0.0,0.0,0.0,0.0,-0.0
1485999158377554546,1.23715937138,0.0,0.0,0.0,0.0,0.0198052918911
1485999158381496525,1.23715937138,0.0,0.0,0.0,0.0,0.069289226532
1485999158385669233,1.23715937138,0.0,0.0,0.0,0.0,0.0890945148468
1485999158389555431,1.27842032909,0.0,0.0,0.0,0.0,0.118773157597
1485999158393697983,1.27842032909,0.0,0.0,0.0,0.0,0.148481097221
1485999158397556837,1.27842032909,0.0,0.0,0.0,0.0,0.168257088661
1485999158401480535,1.27842032909,0.0,0.0,0.0,0.0,0.207867665291
1485999158405521317,1.27842032909,0.0,0.0,0.0,0.0,0.217741026878
1485999158409438921,1.27842032909,0.0,0.0,0.0,0.0,0.237546315193
1485999158413430015,1.27842032909,0.0,0.0,0.0,0.0,0.257351617813
1485999158421575067,1.27842032909,0.0,0.0,0.0,0.0,0.26722495079
1485999158425564702,1.27842032909,0.0,0.0,0.0,0.0,0.287030239105
1485999158437625379,1.27842032909,0.0,0.0,0.0,0.0,0.30683552742
1485999158446176629,1.29905092716,0.0,0.0,0.0,0.0,0.30683552742
1485999158454000848,1.29905092716,0.0,0.0,0.0,0.0,0.316738185883
1485999158541966108,1.29905092716,0.0,0.0,0.0,0.0,0.26722495079
1485999158545499598,1.29905092716,0.0,0.0,0.0,0.0,0.237546315193
1485999158549628452,1.29905092716,0.0,0.0,0.0,0.0,0.188062376976
1485999158553450171,1.29905092716,0.0,0.0,0.0,0.0,0.138578453064
1485999158557485379,1.29905092716,0.0,0.0,0.0,0.0,0.0890945148468
1485999158561525952,1.29905092716,0.0,0.0,0.0,0.0,0.0297079378366
1485999158565684233,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999158733582046,1.29905092716,0.0,0.0,0.0,0.0,0.0198052918911
1485999158753555119,1.21658980846,0.0,0.0,0.0,0.0,0.0198052918911
1485999158789609546,1.17532885075,0.0,0.0,0.0,0.0,0.0198052918911
1485999158797844181,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999158941683191,1.17532885075,0.0,0.0,0.0,0.0,0.069289226532
1485999158945764858,1.17532885075,0.0,0.0,0.0,0.0,0.0989971590042
1485999158949608764,1.27842032909,0.0,0.0,0.0,0.0,0.138578453064
1485999158953751004,1.27842032909,0.0,0.0,0.0,0.0,0.168257088661
1485999158957529702,1.27842032909,0.0,0.0,0.0,0.0,0.188062376976
1485999158962258660,1.29905092716,0.0,0.0,0.0,0.0,0.217741026878
1485999158966008244,1.29905092716,0.0,0.0,0.0,0.0,0.237546315193
1485999158969690639,1.29905092716,0.0,0.0,0.0,0.0,0.257351617813
1485999158973721785,1.34025084972,0.0,0.0,0.0,0.0,0.26722495079
1485999158977555066,1.34025084972,0.0,0.0,0.0,0.0,0.287030239105
1485999158981604858,1.34025084972,0.0,0.0,0.0,0.0,0.30683552742
1485999158985630379,1.38151192665,0.0,0.0,0.0,0.0,0.316738185883
1485999158994035379,1.38151192665,0.0,0.0,0.0,0.0,0.336514177322
1485999158997553296,1.38151192665,0.0,0.0,0.0,0.0,0.356319465637
1485999159001473973,1.38151192665,0.0,0.0,0.0,0.0,0.376095457077
1485999159009534025,1.38151192665,0.0,0.0,0.0,0.0,0.38599811554
1485999159013477775,1.38151192665,0.0,0.0,0.0,0.0,0.405803403854
1485999159097611056,1.38151192665,0.0,0.0,0.0,0.0,0.405803403854
1485999159109570952,1.38151192665,0.0,0.0,0.0,0.0,0.425608692169
1485999159121580275,1.38151192665,0.0,0.0,0.0,0.0,0.435482053757
1485999159129629181,1.38151192665,0.0,0.0,0.0,0.0,0.455287342072
1485999159133524493,1.38151192665,0.0,0.0,0.0,0.0,0.475092630386
1485999159138475900,1.38151192665,0.0,0.0,0.0,0.0,0.504771251678
1485999159141651525,1.38151192665,0.0,0.0,0.0,0.0,0.524576568604
1485999159146271629,1.38151192665,0.0,0.0,0.0,0.0,0.554255218506
1485999159149544962,1.38151192665,0.0,0.0,0.0,0.0,0.57406047821
1485999159153964233,1.38151192665,0.0,0.0,0.0,0.0,0.603739128113
1485999159157517618,1.38151192665,0.0,0.0,0.0,0.0,0.623544445038
1485999159161560587,1.38151192665,0.0,0.0,0.0,0.0,0.643320407867
1485999159165759910,1.38151192665,0.0,0.0,0.0,0.0,0.673028354645
1485999159169549181,1.38151192665,0.0,0.0,0.0,0.0,0.69283367157
1485999159173499285,1.38151192665,0.0,0.0,0.0,0.0,0.722512264252
1485999159177514285,1.38151192665,0.0,0.0,0.0,0.0,0.762093544006
1485999159181820014,1.38151192665,0.0,0.0,0.0,0.0,0.771996231079
1485999159185618035,1.38151192665,0.0,0.0,0.0,0.0,0.791801490784
1485999159189457566,1.38151192665,0.0,0.0,0.0,0.0,0.811577510834
1485999159193952723,1.27842032909,0.0,0.0,0.0,0.0,0.831382770538
1485999159197972566,0.783532202244,0.0,0.0,0.0,0.0,0.841285457611
1485999159201498348,-0.0,0.0,0.0,0.0,0.0,0.880866737366
1485999159205484025,-0.0,0.0,0.0,0.0,0.0,0.890769367218
1485999159209402670,-0.0,0.0,0.0,0.0,0.0,0.930350646973
1485999159213357670,-0.0,0.0,0.0,0.0,0.0,0.96
1485999159477645275,-0.0,0.0,0.0,0.0,0.0,0.890769367218
1485999159481461577,-0.0,0.0,0.0,0.0,0.0,0.841285457611
1485999159485433556,-0.0,0.0,0.0,0.0,0.0,0.791801490784
1485999159489469910,-0.0,0.0,0.0,0.0,0.0,0.722512264252
1485999159494687462,-0.0,0.0,0.0,0.0,0.0,0.643320407867
1485999159497912202,-0.0,0.0,0.0,0.0,0.0,0.544352531433
1485999159501505535,-0.0,0.0,0.0,0.0,0.0,0.435482053757
1485999159505682358,-0.0,0.0,0.0,0.0,0.0,0.336514177322
1485999159509543556,-0.0,0.0,0.0,0.0,0.0,0.26722495079
1485999159513703660,-0.0,0.0,0.0,0.0,0.0,0.168257088661
1485999159517594858,-0.0,0.0,0.0,0.0,0.0,0.0297079378366
1485999159521719441,-0.0,0.0,0.0,0.0,0.0,-0.0
1485999159613553920,0.0206305123866,0.0,0.0,0.0,0.0,-0.0
1485999159618121420,0.0412610247731,0.0,0.0,0.0,0.0,-0.0
1485999159621776837,0.0825220495462,0.0,0.0,0.0,0.0,-0.0
1485999159633570066,0.103152565658,0.0,0.0,0.0,0.0,-0.0
1485999159641722045,0.144352555275,0.0,0.0,0.0,0.0,-0.0
1485999159649571524,0.185613572598,0.0,0.0,0.0,0.0,-0.0
1485999159665645639,0.206244081259,0.0,0.0,0.0,0.0,-0.0
1485999159677616056,0.247444078326,0.0,0.0,0.0,0.0,-0.0
1485999159685521785,0.268074601889,0.0,0.0,0.0,0.0,-0.0
1485999159693789806,0.309335619211,0.0,0.0,0.0,0.0,-0.0
1485999159701493868,0.350535601377,0.0,0.0,0.0,0.0,-0.0
1485999159717669858,0.371166110039,0.0,0.0,0.0,0.0,-0.0
1485999159745750795,0.412427127361,0.0,0.0,0.0,0.0,-0.0
1485999159857627983,0.45362713933,0.0,0.0,0.0,0.0,-0.0
1485999159953625535,0.45362713933,0.0,0.0,0.0,0.0,0.0495132315159
1485999159957555743,0.45362713933,0.0,0.0,0.0,0.0,0.069289226532
1485999159961517983,0.45362713933,0.0,0.0,0.0,0.0,0.0890945148468
1485999159965514441,0.45362713933,0.0,0.0,0.0,0.0,0.0989971590042
1485999159969715587,0.45362713933,0.0,0.0,0.0,0.0,0.118773157597
1485999159978030743,0.45362713933,0.0,0.0,0.0,0.0,0.138578453064
1485999159981726212,0.45362713933,0.0,0.0,0.0,0.0,0.148481097221
1485999160021878087,0.474257647991,0.0,0.0,0.0,0.0,0.148481097221
1485999160045919910,0.515518665314,0.0,0.0,0.0,0.0,0.0989971590042
1485999160049639389,0.515518665314,0.0,0.0,0.0,0.0,0.069289226532
1485999160053443451,0.536149203777,0.0,0.0,0.0,0.0,0.0297079378366
1485999160057682826,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999160065833868,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999160073523035,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999160085588503,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999160093595847,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999160105856837,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999160149657722,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999160197893920,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999160405664805,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999160417541420,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999160441562722,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999160601724389,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999160609570378,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999160613446785,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999160617624441,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999160621756420,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999160625771368,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999160629496003,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999160637545066,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999160641482670,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999160649525118,0.474257647991,0.0,0.0,0.0,0.0,-0.0
1485999160658123035,0.45362713933,0.0,0.0,0.0,0.0,-0.0
1485999160669581264,0.412427127361,0.0,0.0,0.0,0.0,-0.0
1485999160689763399,0.371166110039,0.0,0.0,0.0,0.0,-0.0
1485999160709981368,0.350535601377,0.0,0.0,0.0,0.0,-0.0
1485999160721780847,0.309335619211,0.0,0.0,0.0,0.0,-0.0
1485999160737560222,0.268074601889,0.0,0.0,0.0,0.0,-0.0
1485999160749523972,0.247444078326,0.0,0.0,0.0,0.0,-0.0
1485999160841704962,0.350535601377,0.0,0.0,0.0,0.0,-0.0
1485999160845694128,0.371166110039,0.0,0.0,0.0,0.0,-0.0
1485999160853529337,0.412427127361,0.0,0.0,0.0,0.0,-0.0
1485999160857795795,0.45362713933,0.0,0.0,0.0,0.0,-0.0
1485999160861887670,0.474257647991,0.0,0.0,0.0,0.0,-0.0
1485999160865528920,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999160869700066,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999160874170691,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999160877577722,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999160881537462,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999160885522878,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999160889757878,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999160897551524,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999160901447930,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999160917555639,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999160970045118,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999160977562618,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999160989571003,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999161001764389,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999161009526316,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999161013477097,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999161025662930,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999161033560951,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999161113636784,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999161117884076,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999161121857461,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999161125825118,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999161129651889,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999161133810378,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999161137721941,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999161141425482,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999161145870795,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999161149587566,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999161153471524,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999161157545691,1.27842032909,0.0,0.0,0.0,0.0,-0.0
1485999161161472097,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999161165533816,1.40214240551,0.0,0.0,0.0,0.0,-0.0
1485999161169605743,1.44340348244,0.0,0.0,0.0,0.0,-0.0
1485999161174143503,1.54649496078,0.0,0.0,0.0,0.0,-0.0
1485999161177598191,1.62895596027,0.0,0.0,0.0,0.0,-0.0
1485999161181482253,1.73204743862,0.0,0.0,0.0,0.0,-0.0
1485999161185514232,1.81450855732,0.0,0.0,0.0,0.0,-0.0
1485999161189465795,1.89696955681,0.0,0.0,0.0,0.0,-0.0
1485999161193657409,1.97949159145,0.0,0.0,0.0,0.0,-0.0
1485999161197506784,2.0,0.0,0.0,0.0,0.0,-0.0
1485999161281544857,1.93823051453,0.0,0.0,0.0,0.0,-0.0
1485999161285528347,1.8763999939,0.0,0.0,0.0,0.0,-0.0
1485999161289434857,1.81450855732,0.0,0.0,0.0,0.0,-0.0
1485999161293922774,1.77330851555,0.0,0.0,0.0,0.0,-0.0
1485999161298148659,1.71141695976,0.0,0.0,0.0,0.0,-0.0
1485999161301511680,1.60832548141,0.0,0.0,0.0,0.0,-0.0
1485999161305428034,1.50523388386,0.0,0.0,0.0,0.0,-0.0
1485999161309481472,1.44340348244,0.0,0.0,0.0,0.0,-0.0
1485999161313417930,1.40214240551,0.0,0.0,0.0,0.0,-0.0
1485999161317540013,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999161321819336,1.34025084972,0.0,0.0,0.0,0.0,-0.0
1485999161325722513,1.27842032909,0.0,0.0,0.0,0.0,-0.0
1485999161329477722,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999161337536576,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999161341488659,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999161345619284,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999161349728816,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999161353421263,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999161357565586,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999161361513607,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999161365490743,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999161373497670,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999161377661628,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999161393583086,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999161409819753,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999161429840326,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999161437823815,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999161445750326,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999161453927565,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999161461826680,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999161469669076,0.474257647991,0.0,0.0,0.0,0.0,-0.0
1485999161478017461,0.45362713933,0.0,0.0,0.0,0.0,-0.0
1485999161485783190,0.412427127361,0.0,0.0,0.0,0.0,-0.0
1485999161501772722,0.371166110039,0.0,0.0,0.0,0.0,-0.0
1485999161553840326,0.45362713933,0.0,0.0,0.0,0.0,-0.0
1485999161557723815,0.474257647991,0.0,0.0,0.0,0.0,-0.0
1485999161562132618,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999161565580430,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999161569556368,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999161573546732,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999161577866420,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999161581703190,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999161585535170,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999161589462565,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999161597567982,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999161601659284,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999161605529128,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999161609489701,1.40214240551,0.0,0.0,0.0,0.0,-0.0
1485999161613815534,1.46397292614,0.0,0.0,0.0,0.0,-0.0
1485999161617508972,1.60832548141,0.0,0.0,0.0,0.0,-0.0
1485999161621735117,1.73204743862,0.0,0.0,0.0,0.0,-0.0
1485999161625448190,1.81450855732,0.0,0.0,0.0,0.0,-0.0
1485999161629412826,1.89696955681,0.0,0.0,0.0,0.0,-0.0
1485999161633444128,1.97949159145,0.0,0.0,0.0,0.0,-0.0
1485999161637799857,2.0,0.0,0.0,0.0,0.0,-0.0
1485999161733563503,1.93823051453,0.0,0.0,0.0,0.0,-0.0
1485999161737545638,1.8763999939,0.0,0.0,0.0,0.0,-0.0
1485999161741516784,1.81450855732,0.0,0.0,0.0,0.0,-0.0
1485999161745604597,1.77330851555,0.0,0.0,0.0,0.0,-0.0
1485999161749612461,1.71141695976,0.0,0.0,0.0,0.0,-0.0
1485999161753385117,1.67015600204,0.0,0.0,0.0,0.0,-0.0
1485999161757547305,1.60832548141,0.0,0.0,0.0,0.0,-0.0
1485999161761456888,1.54649496078,0.0,0.0,0.0,0.0,-0.0
1485999161765485013,1.46397292614,0.0,0.0,0.0,0.0,-0.0
1485999161769420690,1.44340348244,0.0,0.0,0.0,0.0,-0.0
1485999161773467565,1.40214240551,0.0,0.0,0.0,0.0,-0.0
1485999161781568607,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999161789487513,1.34025084972,0.0,0.0,0.0,0.0,-0.0
1485999161873569805,1.44340348244,0.0,0.0,0.0,0.0,-0.0
1485999161877895117,1.46397292614,0.0,0.0,0.0,0.0,-0.0
1485999161881539232,1.56706440449,0.0,0.0,0.0,0.0,-0.0
1485999161885560274,1.71141695976,0.0,0.0,0.0,0.0,-0.0
1485999161889474336,1.77330851555,0.0,0.0,0.0,0.0,-0.0
1485999161893914440,1.83513903618,0.0,0.0,0.0,0.0,-0.0
1485999161897650742,1.97949159145,0.0,0.0,0.0,0.0,-0.0
1485999161901559753,2.0,0.0,0.0,0.0,0.0,-0.0
1485999162057587774,1.97949159145,0.0,0.0,0.0,0.0,-0.0
1485999162061479076,1.89696955681,0.0,0.0,0.0,0.0,-0.0
1485999162065487617,1.83513903618,0.0,0.0,0.0,0.0,-0.0
1485999162069622930,1.77330851555,0.0,0.0,0.0,0.0,-0.0
1485999162073439336,1.73204743862,0.0,0.0,0.0,0.0,-0.0
1485999162077652409,1.67015600204,0.0,0.0,0.0,0.0,-0.0
1485999162085668034,1.60832548141,0.0,0.0,0.0,0.0,-0.0
1485999162089747721,1.50523388386,0.0,0.0,0.0,0.0,-0.0
1485999162093490013,1.46397292614,0.0,0.0,0.0,0.0,-0.0
1485999162097625326,1.44340348244,0.0,0.0,0.0,0.0,-0.0
1485999162109518138,1.40214240551,0.0,0.0,0.0,0.0,-0.0
1485999162282208867,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999162293798919,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999162297693398,1.27842032909,0.0,0.0,0.0,0.0,-0.0
1485999162301479128,1.23715937138,0.0,0.0,0.0,0.0,-0.0
1485999162305625846,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999162309439805,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999162313506888,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999162317625378,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999162321866888,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999162326010898,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999162329840326,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999162337886680,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999162346338451,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999162357533503,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999162401536888,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999162405481888,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999162413521576,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999162421469232,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999162429489701,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999162437499180,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999162441480273,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999162445815951,1.40214240551,0.0,0.0,0.0,0.0,-0.0
1485999162449536680,1.44340348244,0.0,0.0,0.0,0.0,-0.0
1485999162453503711,1.56706440449,0.0,0.0,0.0,0.0,-0.0
1485999162457437148,1.71141695976,0.0,0.0,0.0,0.0,-0.0
1485999162461467096,1.77330851555,0.0,0.0,0.0,0.0,-0.0
1485999162465506159,1.83513903618,0.0,0.0,0.0,0.0,-0.0
1485999162469601992,1.89696955681,0.0,0.0,0.0,0.0,-0.0
1485999162473512982,2.0,0.0,0.0,0.0,0.0,-0.0
1485999162617683242,1.97949159145,0.0,0.0,0.0,0.0,-0.0
1485999162621534388,1.89696955681,0.0,0.0,0.0,0.0,-0.0
